time,pos_0,pos_1,pos_2,vel_0,vel_1,vel_2
5.708333333333325266e-01,5.336145159156135964e-01,9.753423205085132164e-01,9.753423205085132164e-01,-8.457278217039719825e-01,-2.206974350214985781e-01,-2.206974350214985781e-01
5.749999999999991784e-01,5.224985647159512414e-01,9.723699203976772232e-01,9.723699203976772232e-01,-8.526401643540907349e-01,-2.334453638559027544e-01,-2.334453638559027544e-01
5.791666666666658303e-01,5.112930860770543706e-01,9.692309097067550727e-01,9.692309097067550727e-01,-8.594064115014512506e-01,-2.461532930289904719e-01,-2.461532930289904719e-01
5.833333333333324822e-01,5.000000000000026645e-01,9.659258262890689783e-01,9.659258262890689783e-01,-8.660254037844371533e-01,-2.588190451025180749e-01,-2.588190451025180749e-01
5.874999999999991340e-01,4.886212414969575701e-01,9.624552364536480553e-01,9.624552364536480553e-01,-8.724960070727956207e-01,-2.714404498650715980e-01,-2.714404498650715980e-01
5.916666666666657859e-01,4.771587602596109590e-01,9.588197348681938292e-01,9.588197348681938292e-01,-8.788171126619639395e-01,-2.840153447039198698e-01,-2.840153447039198698e-01
5.958333333333324378e-01,4.656145203251139120e-01,9.550199444571874086e-01,9.550199444571874086e-01,-8.849876374630405440e-01,-2.965415749755682673e-01,-2.965415749755682673e-01
5.999999999999990896e-01,4.539904997395492470e-01,9.510565162951545304e-01,9.510565162951545304e-01,-8.910065241883665665e-01,-3.090169943749446202e-01,-3.090169943749446202e-01
6.041666666666657415e-01,4.422886902190036884e-01,9.469301294951065762e-01,9.469301294951065762e-01,-8.968727415326871455e-01,-3.214394653031588667e-01,-3.214394653031588667e-01
6.083333333333323933e-01,4.305110968082979106e-01,9.426414910921794288e-01,9.426414910921794288e-01,-9.025852843498592959e-01,-3.338068592337680718e-01,-3.338068592337680718e-01
6.124999999999990452e-01,4.186597375374311869e-01,9.381913359224852700e-01,9.381913359224852700e-01,-9.081431738250798080e-01,-3.461170570774899646e-01,-3.461170570774899646e-01
6.166666666666656971e-01,4.067366430758032614e-01,9.335804264972028532e-01,9.335804264972028532e-01,-9.135454576425995343e-01,-3.583679495452973818e-01,-3.583679495452973818e-01
6.208333333333323489e-01,3.947438563842702863e-01,9.288095528719254590e-01,9.288095528719254590e-01,-9.187912101488969752e-01,-3.705574375098332207e-01,-3.705574375098332207e-01
6.249999999999990008e-01,3.826834323650927239e-01,9.238795325112879597e-01,9.238795325112879597e-01,-9.238795325112855172e-01,-3.826834323650868397e-01,-3.826834323650868397e-01
6.291666666666656527e-01,3.705574375098391604e-01,9.187912101488996397e-01,9.187912101488996397e-01,-9.288095528719230165e-01,-3.947438563842641801e-01,-3.947438563842641801e-01
6.333333333333323045e-01,3.583679495453031549e-01,9.135454576426021989e-01,9.135454576426021989e-01,-9.335804264972006328e-01,-4.067366430757972107e-01,-4.067366430757972107e-01
6.374999999999989564e-01,3.461170570774961819e-01,9.081431738250826946e-01,9.081431738250826946e-01,-9.381913359224829385e-01,-4.186597375374249697e-01,-4.186597375374249697e-01
6.416666666666656083e-01,3.338068592337741225e-01,9.025852843498620715e-01,9.025852843498620715e-01,-9.426414910921773194e-01,-4.305110968082921374e-01,-4.305110968082921374e-01
6.458333333333322601e-01,3.214394653031646953e-01,8.968727415326896990e-01,8.968727415326896990e-01,-9.469301294951045778e-01,-4.422886902189983593e-01,-4.422886902189983593e-01
6.499999999999989120e-01,3.090169943749508930e-01,8.910065241883695641e-01,8.910065241883695641e-01,-9.510565162951524210e-01,-4.539904997395435293e-01,-4.539904997395435293e-01
6.541666666666655638e-01,2.965415749755743735e-01,8.849876374630435416e-01,8.849876374630435416e-01,-9.550199444571855212e-01,-4.656145203251082498e-01,-4.656145203251082498e-01
6.583333333333322157e-01,2.840153447039259760e-01,8.788171126619670481e-01,8.788171126619670481e-01,-9.588197348681920529e-01,-4.771587602596053523e-01,-4.771587602596053523e-01
6.624999999999988676e-01,2.714404498650779818e-01,8.724960070727989514e-01,8.724960070727989514e-01,-9.624552364536462790e-01,-4.886212414969515749e-01,-4.886212414969515749e-01
6.666666666666655194e-01,2.588190451025244587e-01,8.660254037844404840e-01,8.660254037844404840e-01,-9.659258262890673130e-01,-4.999999999999967248e-01,-4.999999999999967248e-01
6.708333333333321713e-01,2.461532930289966614e-01,8.594064115014545813e-01,8.594064115014545813e-01,-9.692309097067535184e-01,-5.112930860770489305e-01,-5.112930860770489305e-01
