time,pos_0,pos_1,pos_2,vel_0,vel_1,vel_2
4.945833333333372828e+00,8.166415551616075241e-01,1.693495038489035986e-01,1.693495038489035986e-01,-5.771451900373346655e-01,-9.855560590580985103e-01,-9.855560590580985103e-01
4.950000000000039257e+00,8.090169943748757309e-01,1.564344650401095216e-01,1.564344650401095216e-01,-5.877852522925718359e-01,-9.876883405951569772e-01,-9.876883405951569772e-01
4.954166666666705687e+00,8.012538126909887204e-01,1.434926219910594158e-01,1.434926219910594158e-01,-5.983246005707554271e-01,-9.896513868196875618e-01,-9.896513868196875618e-01
4.958333333333372117e+00,7.933533402911607801e-01,1.305261922199314195e-01,1.305261922199314195e-01,-6.087614290088175784e-01,-9.914448613738262583e-01,-9.914448613738262583e-01
4.962500000000038547e+00,7.853169308806703386e-01,1.175373974577171854e-01,1.175373974577171854e-01,-6.190939493099285595e-01,-9.930684569549405039e-01,-9.930684569549405039e-01
4.966666666666704977e+00,7.771459614568961838e-01,1.045284632675345382e-01,1.045284632675345382e-01,-6.293203910499297615e-01,-9.945218953682858354e-01,-9.945218953682858354e-01
4.970833333333371407e+00,7.688418320733824141e-01,9.150161866328322680e-02,9.150161866328322680e-02,-6.394390019806774905e-01,-9.958049275746726492e-01,-9.958049275746726492e-01
4.975000000000037836e+00,7.604059655999537704e-01,7.845909572772734319e-02,7.845909572772734319e-02,-6.494480483302740303e-01,-9.969173337331371787e-01,-9.969173337331371787e-01
4.979166666666704266e+00,7.518398074789001129e-01,6.540312923002528089e-02,6.540312923002528089e-02,-6.593458151001569956e-01,-9.978589232386112506e-01,-9.978589232386112506e-01
4.983333333333370696e+00,7.431448254773169726e-01,5.233595624282765674e-02,5.233595624282765674e-02,-6.691306063589440578e-01,-9.986295347545799395e-01,-9.986295347545799395e-01
4.987500000000037126e+00,7.343225094356058413e-01,3.925981575895229336e-02,3.925981575895229336e-02,-6.788007455330279383e-01,-9.992290362407274529e-01,-9.992290362407274529e-01
4.991666666666703556e+00,7.253743710122080302e-01,2.617694830775848733e-02,2.617694830775848733e-02,-6.883545756938378446e-01,-9.996573249755602575e-01,-9.996573249755602575e-01
4.995833333333369985e+00,7.163019434245747608e-01,1.308959557122967195e-02,1.308959557122967195e-02,-6.977904598417616899e-01,-9.999143275740085546e-01,-9.999143275740085546e-01
5.000000000000036415e+00,7.071067811864681918e-01,-1.130745143220423540e-13,-1.130745143220423540e-13,-7.071067811866268427e-01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.004166666666702845e+00,6.977904598415984871e-01,-1.308959557145757818e-02,-1.308959557145757818e-02,-7.163019434247338557e-01,-9.999143275740055570e-01,-9.999143275740055570e-01
5.008333333333369275e+00,6.883545756936725324e-01,-2.617694830798455996e-02,-2.617694830798455996e-02,-7.253743710123650157e-01,-9.996573249755543733e-01,-9.996573249755543733e-01
5.012500000000035705e+00,6.788007455328605166e-01,-3.925981575918004174e-02,-3.925981575918004174e-02,-7.343225094357606064e-01,-9.992290362407185711e-01,-9.992290362407185711e-01
5.016666666666702135e+00,6.691306063587746378e-01,-5.233595624305527327e-02,-5.233595624305527327e-02,-7.431448254774695172e-01,-9.986295347545680601e-01,-9.986295347545680601e-01
5.020833333333368564e+00,6.593458150999855771e-01,-6.540312923025272396e-02,-6.540312923025272396e-02,-7.518398074790504371e-01,-9.978589232385963737e-01,-9.978589232385963737e-01
5.025000000000034994e+00,6.494480483301007245e-01,-7.845909572795456421e-02,-7.845909572795456421e-02,-7.604059656001017631e-01,-9.969173337331193041e-01,-9.969173337331193041e-01
5.029166666666701424e+00,6.394390019805021863e-01,-9.150161866351019802e-02,-9.150161866351019802e-02,-7.688418320735281863e-01,-9.958049275746517770e-01,-9.958049275746517770e-01
5.033333333333367854e+00,6.293203910497525699e-01,-1.045284632677612180e-01,-1.045284632677612180e-01,-7.771459614570396246e-01,-9.945218953682619656e-01,-9.945218953682619656e-01
5.037500000000034284e+00,6.190939493097494806e-01,-1.175373974579435321e-01,-1.175373974579435321e-01,-7.853169308808115590e-01,-9.930684569549137475e-01,-9.930684569549137475e-01
5.041666666666700714e+00,6.087614290086366120e-01,-1.305261922201573777e-01,-1.305261922201573777e-01,-7.933533402912995580e-01,-9.914448613737965044e-01,-9.914448613737965044e-01
5.045833333333367143e+00,5.983246005705755710e-01,-1.434926219912832090e-01,-1.434926219912832090e-01,-8.012538126911229464e-01,-9.896513868196551433e-01,-9.896513868196551433e-01
5.050000000000033573e+00,5.877852522923874279e-01,-1.564344650403346471e-01,-1.564344650403346471e-01,-8.090169943750097348e-01,-9.876883405951213390e-01,-9.876883405951213390e-01
5.054166666666700003e+00,5.771451900371484811e-01,-1.693495038491265037e-01,-1.693495038491265037e-01,-8.166415551617390856e-01,-9.855560590580602076e-01,-9.855560590580602076e-01
5.058333333333366433e+00,5.664062369247483408e-01,-1.822355254922491674e-01,-1.822355254922491674e-01,-8.241261886220737631e-01,-9.832549075639357428e-01,-9.832549075639357428e-01
5.062500000000032863e+00,5.555702330195183558e-01,-1.950903220162280571e-01,-1.950903220162280571e-01,-8.314696123026013019e-01,-9.807852804032105576e-01,-9.807852804032105576e-01
5.066666666666699292e+00,5.446390350149409310e-01,-2.079116908178589296e-01,-2.079116908178589296e-01,-8.386705679454800055e-01,-9.781476007337844836e-01,-9.781476007337844836e-01
5.070833333333365722e+00,5.336145159155261108e-01,-2.206974350216004688e-01,-2.206974350216004688e-01,-8.457278217040271606e-01,-9.753423205084902348e-01,-9.753423205084902348e-01
5.075000000000032152e+00,5.224985647158641999e-01,-2.334453638560028410e-01,-2.334453638560028410e-01,-8.526401643541441366e-01,-9.723699203976532424e-01,-9.723699203976532424e-01
5.079166666666698582e+00,5.112930860769651087e-01,-2.461532930290902255e-01,-2.461532930290902255e-01,-8.594064115015044303e-01,-9.692309097067297596e-01,-9.692309097067297596e-01
5.083333333333365012e+00,4.999999999999138467e-01,-2.588190451026159411e-01,-2.588190451026159411e-01,-8.660254037844883346e-01,-9.659258262890427771e-01,-9.659258262890427771e-01
5.087500000000031442e+00,4.886212414968696405e-01,-2.714404498651691866e-01,-2.714404498651691866e-01,-8.724960070728449146e-01,-9.624552364536205218e-01,-9.624552364536205218e-01
5.091666666666697871e+00,4.771587602595239730e-01,-2.840153447040155710e-01,-2.840153447040155710e-01,-8.788171126620112350e-01,-9.588197348681655185e-01,-9.588197348681655185e-01
5.095833333333364301e+00,4.656145203250278697e-01,-2.965415749756619146e-01,-2.965415749756619146e-01,-8.849876374630858411e-01,-9.550199444571584317e-01,-9.550199444571584317e-01
5.100000000000030731e+00,4.539904997394610398e-01,-3.090169943750397663e-01,-3.090169943750397663e-01,-8.910065241884115306e-01,-9.510565162951235552e-01,-9.510565162951235552e-01
5.104166666666697161e+00,4.422886902189165359e-01,-3.214394653032519034e-01,-3.214394653032519034e-01,-8.968727415327301111e-01,-9.469301294950750458e-01,-9.469301294950750458e-01
5.108333333333363591e+00,4.305110968082113687e-01,-3.338068592338592211e-01,-3.338068592338592211e-01,-9.025852843499005962e-01,-9.426414910921471213e-01,-9.426414910921471213e-01
5.112500000000030020e+00,4.186597375373453667e-01,-3.461170570775792821e-01,-3.461170570775792821e-01,-9.081431738251194430e-01,-9.381913359224522964e-01,-9.381913359224522964e-01
5.116666666666696450e+00,4.067366430757152762e-01,-3.583679495453878650e-01,-3.583679495453878650e-01,-9.135454576426387252e-01,-9.335804264971681032e-01,-9.335804264971681032e-01
5.120833333333362880e+00,3.947438563841834114e-01,-3.705574375099217610e-01,-3.705574375099217610e-01,-9.187912101489342787e-01,-9.288095528718901539e-01,-9.288095528718901539e-01
5.125000000000029310e+00,3.826834323650070147e-01,-3.826834323651733261e-01,-3.826834323651733261e-01,-9.238795325113210444e-01,-9.238795325112522105e-01,-9.238795325112522105e-01
5.129166666666695740e+00,3.705574375097513418e-01,-3.947438563843519987e-01,-3.947438563843519987e-01,-9.288095528719580996e-01,-9.187912101488618921e-01,-9.187912101488618921e-01
5.133333333333362170e+00,3.583679495452165575e-01,-4.067366430758829199e-01,-4.067366430758829199e-01,-9.335804264972339395e-01,-9.135454576425640072e-01,-9.135454576425640072e-01
5.137500000000028599e+00,3.461170570774104172e-01,-4.186597375375087915e-01,-4.186597375375087915e-01,-9.381913359225145799e-01,-9.081431738250440588e-01,-9.081431738250440588e-01
5.141666666666695029e+00,3.338068592336895790e-01,-4.305110968083737943e-01,-4.305110968083737943e-01,-9.426414910922071844e-01,-9.025852843498231026e-01,-9.025852843498231026e-01
5.145833333333361459e+00,3.214394653030780979e-01,-4.422886902190811265e-01,-4.422886902190811265e-01,-9.469301294951339987e-01,-8.968727415326489538e-01,-8.968727415326489538e-01
5.150000000000027889e+00,3.090169943748652392e-01,-4.539904997396245756e-01,-4.539904997396245756e-01,-9.510565162951802876e-01,-8.910065241883282638e-01,-8.910065241883282638e-01
5.154166666666694319e+00,2.965415749754900521e-01,-4.656145203251871867e-01,-4.656145203251871867e-01,-9.550199444572117224e-01,-8.849876374630020193e-01,-8.849876374630020193e-01
5.158333333333360748e+00,2.840153447038429868e-01,-4.771587602596821243e-01,-4.771587602596821243e-01,-9.588197348682165888e-01,-8.788171126619253037e-01,-8.788171126619253037e-01
5.162500000000027178e+00,2.714404498649925501e-01,-4.886212414970297346e-01,-4.886212414970297346e-01,-9.624552364536703708e-01,-8.724960070727552086e-01,-8.724960070727552086e-01
5.166666666666693608e+00,2.588190451024404148e-01,-5.000000000000728306e-01,-5.000000000000728306e-01,-9.659258262890898505e-01,-8.660254037843966302e-01,-8.660254037843966302e-01
5.170833333333360038e+00,2.461532930289140608e-01,-5.112930860771228714e-01,-5.112930860771228714e-01,-9.692309097067745016e-01,-8.594064115014106164e-01,-8.594064115014106164e-01
5.175000000000026468e+00,2.334453638558243727e-01,-5.224985647160206303e-01,-5.224985647160206303e-01,-9.723699203976960970e-01,-8.526401643540482134e-01,-8.526401643540482134e-01
5.179166666666692898e+00,2.206974350214214731e-01,-5.336145159156813200e-01,-5.336145159156813200e-01,-9.753423205085307579e-01,-8.457278217039292390e-01,-8.457278217039292390e-01
5.183333333333359327e+00,2.079116908176811551e-01,-5.446390350150948079e-01,-5.446390350150948079e-01,-9.781476007338222312e-01,-8.386705679453800855e-01,-8.386705679453800855e-01
5.187500000000025757e+00,1.950903220160515594e-01,-5.555702330196680139e-01,-5.555702330196680139e-01,-9.807852804032457517e-01,-8.314696123025012708e-01,-8.314696123025012708e-01
5.191666666666692187e+00,1.822355254920687284e-01,-5.664062369248995532e-01,-5.664062369248995532e-01,-9.832549075639691605e-01,-8.241261886219698463e-01,-8.241261886219698463e-01
5.195833333333358617e+00,1.693495038489473692e-01,-5.771451900372983612e-01,-5.771451900372983612e-01,-9.855560590580909608e-01,-8.166415551616331703e-01,-8.166415551616331703e-01
5.200000000000025047e+00,1.564344650401551517e-01,-5.877852522925358647e-01,-5.877852522925358647e-01,-9.876883405951497608e-01,-8.090169943749018211e-01,-8.090169943749018211e-01
5.204166666666691476e+00,1.434926219911051293e-01,-5.983246005707197890e-01,-5.983246005707197890e-01,-9.896513868196810115e-01,-8.012538126910152547e-01,-8.012538126910152547e-01
5.208333333333357906e+00,1.305261922199754399e-01,-6.087614290087822733e-01,-6.087614290087822733e-01,-9.914448613738204852e-01,-7.933533402911878696e-01,-7.933533402911878696e-01
5.212500000000024336e+00,1.175373974577630515e-01,-6.190939493098936985e-01,-6.190939493098936985e-01,-9.930684569549351748e-01,-7.853169308806978721e-01,-7.853169308806978721e-01
5.216666666666690766e+00,1.045284632675804737e-01,-6.293203910498951226e-01,-6.293203910498951226e-01,-9.945218953682810614e-01,-7.771459614569241614e-01,-7.771459614569241614e-01
5.220833333333357196e+00,9.150161866333098026e-02,-6.394390019806405201e-01,-6.394390019806405201e-01,-9.958049275746683193e-01,-7.688418320734131672e-01,-7.688418320734131672e-01
5.225000000000023626e+00,7.845909572777161334e-02,-6.494480483302402796e-01,-6.494480483302402796e-01,-9.969173337331337370e-01,-7.604059655999826361e-01,-7.604059655999826361e-01
5.229166666666690055e+00,6.540312923007136903e-02,-6.593458151001235779e-01,-6.593458151001235779e-01,-9.978589232386082530e-01,-7.518398074789294228e-01,-7.518398074789294228e-01
5.233333333333356485e+00,5.233595624287377956e-02,-6.691306063589109732e-01,-6.691306063589109732e-01,-9.986295347545774970e-01,-7.431448254773467266e-01,-7.431448254773467266e-01
5.237500000000022915e+00,3.925981575899666759e-02,-6.788007455329951867e-01,-6.788007455329951867e-01,-9.992290362407257875e-01,-7.343225094356360394e-01,-7.343225094356360394e-01
5.241666666666689345e+00,2.617694830780288237e-02,-6.883545756938056481e-01,-6.883545756938056481e-01,-9.996573249755591473e-01,-7.253743710122386723e-01,-7.253743710122386723e-01
5.245833333333355775e+00,1.308959557127585376e-02,-6.977904598417299376e-01,-6.977904598417299376e-01,-9.999143275740078884e-01,-7.163019434246057360e-01,-7.163019434246057360e-01
5.250000000000022204e+00,-6.688923649763584192e-14,-7.071067811865954233e-01,-7.071067811865954233e-01,-1.000000000000000000e+00,-7.071067811864996111e-01,-7.071067811864996111e-01
5.254166666666688634e+00,-1.308959557141317273e-02,-7.163019434247027695e-01,-7.163019434247027695e-01,-9.999143275740061121e-01,-6.977904598416302395e-01,-6.977904598416302395e-01
5.258333333333355064e+00,-2.617694830794016492e-02,-7.253743710123343735e-01,-7.253743710123343735e-01,-9.996573249755554835e-01,-6.883545756937047289e-01,-6.883545756937047289e-01
5.262500000000021494e+00,-3.925981575913389116e-02,-7.343225094357305194e-01,-7.343225094357305194e-01,-9.992290362407203475e-01,-6.788007455328931572e-01,-6.788007455328931572e-01
5.266666666666687924e+00,-5.233595624300737409e-02,-7.431448254774374318e-01,-7.431448254774374318e-01,-9.986295347545705026e-01,-6.691306063588102759e-01,-6.691306063588102759e-01
5.270833333333354354e+00,-6.540312923020841218e-02,-7.518398074790211272e-01,-7.518398074790211272e-01,-9.978589232385992602e-01,-6.593458151000189948e-01,-6.593458151000189948e-01
5.275000000000020783e+00,-7.845909572790853159e-02,-7.604059656000728973e-01,-7.604059656000728973e-01,-9.969173337331229678e-01,-6.494480483301344753e-01,-6.494480483301344753e-01
5.279166666666687213e+00,-9.150161866346419315e-02,-7.688418320734997646e-01,-7.688418320734997646e-01,-9.958049275746559958e-01,-6.394390019805363812e-01,-6.394390019805363812e-01
5.283333333333353643e+00,-1.045284632677170450e-01,-7.771459614570116470e-01,-7.771459614570116470e-01,-9.945218953682666285e-01,-6.293203910497870979e-01,-6.293203910497870979e-01
5.287500000000020073e+00,-1.175373974578994285e-01,-7.853169308807840254e-01,-7.853169308807840254e-01,-9.930684569549189655e-01,-6.190939493097844526e-01,-6.190939493097844526e-01
5.291666666666686503e+00,-1.305261922201115810e-01,-7.933533402912725796e-01,-7.933533402912725796e-01,-9.914448613738024996e-01,-6.087614290086719171e-01,-6.087614290086719171e-01
5.295833333333352932e+00,-1.434926219912375234e-01,-8.012538126910964120e-01,-8.012538126910964120e-01,-9.896513868196618047e-01,-5.983246005706112092e-01,-5.983246005706112092e-01
5.300000000000019362e+00,-1.564344650402907932e-01,-8.090169943749835335e-01,-8.090169943749835335e-01,-9.876883405951282224e-01,-5.877852522924233991e-01,-5.877852522924233991e-01
5.304166666666685792e+00,-1.693495038490827331e-01,-8.166415551617134394e-01,-8.166415551617134394e-01,-9.855560590580677571e-01,-5.771451900371847854e-01,-5.771451900371847854e-01
5.308333333333352222e+00,-1.822355254922037593e-01,-8.241261886220485611e-01,-8.241261886220485611e-01,-9.832549075639441805e-01,-5.664062369247849782e-01,-5.664062369247849782e-01
5.312500000000018652e+00,-1.950903220161827600e-01,-8.314696123025765440e-01,-8.314696123025765440e-01,-9.807852804032196614e-01,-5.555702330195553262e-01,-5.555702330195553262e-01
5.316666666666685082e+00,-2.079116908178154921e-01,-8.386705679454558027e-01,-8.386705679454558027e-01,-9.781476007337936984e-01,-5.446390350149782345e-01,-5.446390350149782345e-01
5.320833333333351511e+00,-2.206974350215554215e-01,-8.457278217040034018e-01,-8.457278217040034018e-01,-9.753423205085004488e-01,-5.336145159155636364e-01,-5.336145159155636364e-01
5.325000000000017941e+00,-2.334453638559579325e-01,-8.526401643541209330e-01,-8.526401643541209330e-01,-9.723699203976640115e-01,-5.224985647159020585e-01,-5.224985647159020585e-01
5.329166666666684371e+00,-2.461532930290471766e-01,-8.594064115014816707e-01,-8.594064115014816707e-01,-9.692309097067406398e-01,-5.112930860770033004e-01,-5.112930860770033004e-01
5.333333333333350801e+00,-2.588190451025730865e-01,-8.660254037844661301e-01,-8.660254037844661301e-01,-9.659258262890543234e-01,-4.999999999999523714e-01,-4.999999999999523714e-01
5.337500000000017231e+00,-2.714404498651247222e-01,-8.724960070728231543e-01,-8.724960070728231543e-01,-9.624552364536330673e-01,-4.886212414969084428e-01,-4.886212414969084428e-01
5.341666666666683660e+00,-2.840153447039712731e-01,-8.788171126619900297e-01,-8.788171126619900297e-01,-9.588197348681786192e-01,-4.771587602595630528e-01,-4.771587602595630528e-01
5.345833333333350090e+00,-2.965415749756211694e-01,-8.849876374630667453e-01,-8.849876374630667453e-01,-9.550199444571709773e-01,-4.656145203250641185e-01,-4.656145203250641185e-01
5.350000000000016520e+00,-3.090169943749958015e-01,-8.910065241883913245e-01,-8.910065241883913245e-01,-9.510565162951378770e-01,-4.539904997395006747e-01,-4.539904997395006747e-01
5.354166666666682950e+00,-3.214394653032081606e-01,-8.968727415327104602e-01,-8.968727415327104602e-01,-9.469301294950898118e-01,-4.422886902189563929e-01,-4.422886902189563929e-01
5.358333333333349380e+00,-3.338068592338157003e-01,-9.025852843498813893e-01,-9.025852843498813893e-01,-9.426414910921625534e-01,-4.305110968082515033e-01,-4.305110968082515033e-01
5.362500000000015810e+00,-3.461170570775392585e-01,-9.081431738251023456e-01,-9.081431738251023456e-01,-9.381913359224670623e-01,-4.186597375373825036e-01,-4.186597375373825036e-01
5.366666666666682239e+00,-3.583679495453447328e-01,-9.135454576426206286e-01,-9.135454576426206286e-01,-9.335804264971846456e-01,-4.067366430757559104e-01,-4.067366430757559104e-01
5.370833333333348669e+00,-3.705574375098789064e-01,-9.187912101489167371e-01,-9.187912101489167371e-01,-9.288095528719072513e-01,-3.947438563842242676e-01,-3.947438563842242676e-01
5.375000000000015099e+00,-3.826834323651306380e-01,-9.238795325113040580e-01,-9.238795325113040580e-01,-9.238795325112698631e-01,-3.826834323650480929e-01,-3.826834323650480929e-01
5.379166666666681529e+00,-3.947438563843095882e-01,-9.288095528719416683e-01,-9.288095528719416683e-01,-9.187912101488800998e-01,-3.705574375097926421e-01,-3.705574375097926421e-01
5.383333333333347959e+00,-4.067366430758407314e-01,-9.335804264972179523e-01,-9.335804264972179523e-01,-9.135454576425828810e-01,-3.583679495452580244e-01,-3.583679495452580244e-01
5.387500000000014388e+00,-4.186597375374668251e-01,-9.381913359224991478e-01,-9.381913359224991478e-01,-9.081431738250634877e-01,-3.461170570774521615e-01,-3.461170570774521615e-01
5.391666666666680818e+00,-4.305110968083353251e-01,-9.426414910921935286e-01,-9.426414910921935286e-01,-9.025852843498414213e-01,-3.338068592337281593e-01,-3.338068592337281593e-01
5.395833333333347248e+00,-4.422886902190396596e-01,-9.469301294951196768e-01,-9.469301294951196768e-01,-8.968727415326693819e-01,-3.214394653031202309e-01,-3.214394653031202309e-01
5.400000000000013678e+00,-4.539904997395834418e-01,-9.510565162951665208e-01,-9.510565162951665208e-01,-8.910065241883492471e-01,-3.090169943749074832e-01,-3.090169943749074832e-01
5.404166666666680108e+00,-4.656145203251462750e-01,-9.550199444571986218e-01,-9.550199444571986218e-01,-8.849876374630235576e-01,-2.965415749755325181e-01,-2.965415749755325181e-01
5.408333333333346538e+00,-4.771587602596446542e-01,-9.588197348682050425e-01,-9.588197348682050425e-01,-8.788171126619457318e-01,-2.840153447038822332e-01,-2.840153447038822332e-01
5.412500000000012967e+00,-4.886212414969894891e-01,-9.624552364536582694e-01,-9.624552364536582694e-01,-8.724960070727777461e-01,-2.714404498650353492e-01,-2.714404498650353492e-01
5.416666666666679397e+00,-5.000000000000327516e-01,-9.659258262890783042e-01,-9.659258262890783042e-01,-8.660254037844197228e-01,-2.588190451024833805e-01,-2.588190451024833805e-01
5.420833333333345827e+00,-5.112930860770831254e-01,-9.692309097067635104e-01,-9.692309097067635104e-01,-8.594064115014341532e-01,-2.461532930289571652e-01,-2.461532930289571652e-01
5.425000000000012257e+00,-5.224985647159812174e-01,-9.723699203976856609e-01,-9.723699203976856609e-01,-8.526401643540724162e-01,-2.334453638558676158e-01,-2.334453638558676158e-01
5.429166666666678687e+00,-5.336145159156422402e-01,-9.753423205085208769e-01,-9.753423205085208769e-01,-8.457278217039538859e-01,-2.206974350214648550e-01,-2.206974350214648550e-01
5.433333333333345117e+00,-5.446390350150560611e-01,-9.781476007338130163e-01,-9.781476007338130163e-01,-8.386705679454051765e-01,-2.079116908177246481e-01,-2.079116908177246481e-01
5.437500000000011546e+00,-5.555702330196324867e-01,-9.807852804032377581e-01,-9.807852804032377581e-01,-8.314696123025250296e-01,-1.950903220160916940e-01,-1.950903220160916940e-01
5.441666666666677976e+00,-5.664062369248614726e-01,-9.832549075639610558e-01,-9.832549075639610558e-01,-8.241261886219959365e-01,-1.822355254921124434e-01,-1.822355254921124434e-01
5.445833333333344406e+00,-5.771451900372606136e-01,-9.855560590580835223e-01,-9.855560590580835223e-01,-8.166415551616598156e-01,-1.693495038489911952e-01,-1.693495038489911952e-01
5.450000000000010836e+00,-5.877852522924984502e-01,-9.876883405951427664e-01,-9.876883405951427664e-01,-8.090169943749290216e-01,-1.564344650401990611e-01,-1.564344650401990611e-01
5.454166666666677266e+00,-5.983246005706855941e-01,-9.896513868196751273e-01,-9.896513868196751273e-01,-8.012538126910407899e-01,-1.434926219911456247e-01,-1.434926219911456247e-01
5.458333333333343695e+00,-6.087614290087456359e-01,-9.914448613738146010e-01,-9.914448613738146010e-01,-7.933533402912159582e-01,-1.305261922200195157e-01,-1.305261922200195157e-01
5.462500000000010125e+00,-6.190939493098573942e-01,-9.930684569549298457e-01,-9.930684569549298457e-01,-7.853169308807265159e-01,-1.175373974578072106e-01,-1.175373974578072106e-01
5.466666666666676555e+00,-6.293203910498592624e-01,-9.945218953682763985e-01,-9.945218953682763985e-01,-7.771459614569532492e-01,-1.045284632676246883e-01,-1.045284632676246883e-01
5.470833333333342985e+00,-6.394390019806077685e-01,-9.958049275746645446e-01,-9.958049275746645446e-01,-7.688418320734403677e-01,-9.150161866337172545e-02,-9.150161866337172545e-02
5.475000000000009415e+00,-6.494480483302050855e-01,-9.969173337331302953e-01,-9.969173337331302953e-01,-7.604059656000126122e-01,-7.845909572781595287e-02,-7.845909572781595287e-02
5.479166666666675845e+00,-6.593458151000888279e-01,-9.978589232386052554e-01,-9.978589232386052554e-01,-7.518398074789599539e-01,-6.540312923011575019e-02,-6.540312923011575019e-02
5.483333333333342274e+00,-6.691306063588766673e-01,-9.986295347545751655e-01,-9.986295347545751655e-01,-7.431448254773775908e-01,-5.233595624291818849e-02,-5.233595624291818849e-02
5.487500000000008704e+00,-6.788007455329613249e-01,-9.992290362407240112e-01,-9.992290362407240112e-01,-7.343225094356674587e-01,-3.925981575904110427e-02,-3.925981575904110427e-02
5.491666666666675134e+00,-6.883545756937721194e-01,-9.996573249755579260e-01,-9.996573249755579260e-01,-7.253743710122704247e-01,-2.617694830784733639e-02,-2.617694830784733639e-02
5.495833333333341564e+00,-6.977904598416968529e-01,-9.999143275740073333e-01,-9.999143275740073333e-01,-7.163019434246380435e-01,-1.308959557132031992e-02,-1.308959557132031992e-02
5.500000000000007994e+00,-7.071067811865653363e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-7.071067811865298092e-01,2.597179685147271366e-14,2.597179685147271366e-14
5.504166666666674423e+00,-7.163019434246705730e-01,-9.999143275740066672e-01,-9.999143275740066672e-01,-6.977904598416633242e-01,1.308959557136870656e-02,1.308959557136870656e-02
5.508333333333340853e+00,-7.253743710123026212e-01,-9.996573249755567048e-01,-9.996573249755567048e-01,-6.883545756937382576e-01,2.617694830789571089e-02,2.617694830789571089e-02
5.512500000000007283e+00,-7.343225094356991001e-01,-9.992290362407221238e-01,-9.992290362407221238e-01,-6.788007455329270190e-01,3.925981575908945448e-02,3.925981575908945448e-02
5.516666666666673713e+00,-7.431448254774088991e-01,-9.986295347545727230e-01,-9.986295347545727230e-01,-6.691306063588419173e-01,5.233595624296651788e-02,5.233595624296651788e-02
5.520833333333340143e+00,-7.518398074789907071e-01,-9.978589232386021468e-01,-9.978589232386021468e-01,-6.593458151000537448e-01,6.540312923016403102e-02,6.540312923016403102e-02
5.525000000000006573e+00,-7.604059656000429213e-01,-9.969173337331264095e-01,-9.969173337331264095e-01,-6.494480483301696694e-01,7.845909572786419206e-02,7.845909572786419206e-02
5.529166666666673002e+00,-7.688418320734702327e-01,-9.958049275746601037e-01,-9.958049275746601037e-01,-6.394390019805719083e-01,9.150161866341990913e-02,9.150161866341990913e-02
5.533333333333339432e+00,-7.771459614569825591e-01,-9.945218953682712915e-01,-9.945218953682712915e-01,-6.293203910498229581e-01,1.045284632676728165e-01,1.045284632676728165e-01
5.537500000000005862e+00,-7.853169308807553817e-01,-9.930684569549241836e-01,-9.930684569549241836e-01,-6.190939493098207569e-01,1.175373974578552694e-01,1.175373974578552694e-01
5.541666666666672292e+00,-7.933533402912443799e-01,-9.914448613738082727e-01,-9.914448613738082727e-01,-6.087614290087085545e-01,1.305261922200675051e-01,1.305261922200675051e-01
5.545833333333338722e+00,-8.012538126910708769e-01,-9.896513868196676889e-01,-9.896513868196676889e-01,-5.983246005706454040e-01,1.434926219911970280e-01,1.434926219911970280e-01
5.550000000000005151e+00,-8.090169943749564441e-01,-9.876883405951352168e-01,-9.876883405951352168e-01,-5.877852522924607026e-01,1.564344650402468562e-01,1.564344650402468562e-01
5.554166666666671581e+00,-8.166415551616867941e-01,-9.855560590580753066e-01,-9.855560590580753066e-01,-5.771451900372225330e-01,1.693495038490389071e-01,1.693495038490389071e-01
5.558333333333338011e+00,-8.241261886220224708e-01,-9.832549075639522851e-01,-9.832549075639522851e-01,-5.664062369248229478e-01,1.822355254921600443e-01,1.822355254921600443e-01
5.562500000000004441e+00,-8.314696123025528962e-01,-9.807852804032275440e-01,-9.807852804032275440e-01,-5.555702330195907424e-01,1.950903220161426255e-01,1.950903220161426255e-01
5.566666666666670871e+00,-8.386705679454306006e-01,-9.781476007338029133e-01,-9.781476007338029133e-01,-5.446390350150169812e-01,2.079116908177719991e-01,2.079116908177719991e-01
5.570833333333337301e+00,-8.457278217039787549e-01,-9.753423205085102188e-01,-9.753423205085102188e-01,-5.336145159156027162e-01,2.206974350215120395e-01,2.206974350215120395e-01
5.575000000000003730e+00,-8.526401643540967301e-01,-9.723699203976743366e-01,-9.723699203976743366e-01,-5.224985647159414714e-01,2.334453638559146893e-01,2.334453638559146893e-01
5.579166666666670160e+00,-8.594064115014580230e-01,-9.692309097067516310e-01,-9.692309097067516310e-01,-5.112930860770430463e-01,2.461532930290040722e-01,2.461532930290040722e-01
5.583333333333336590e+00,-8.660254037844430375e-01,-9.659258262890657587e-01,-9.659258262890657587e-01,-4.999999999999923395e-01,2.588190451025301209e-01,2.588190451025301209e-01
5.587500000000003020e+00,-8.724960070728006167e-01,-9.624552364536451687e-01,-9.624552364536451687e-01,-4.886212414969487439e-01,2.714404498650819231e-01,2.714404498650819231e-01
5.591666666666669450e+00,-8.788171126619696016e-01,-9.588197348681902765e-01,-9.588197348681902765e-01,-4.771587602596005229e-01,2.840153447039320267e-01,2.840153447039320267e-01
